"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
7252,Q-1192-F9317,FIRESTOP,27 Jan 2019,IQ,Safety W.,GBH-Proposed G+12 Arjan PO: 1133,Supply Of INSS1186-5G Pail,Firestop/ DC 315,Fire,10500,AED,Arun stephen ,Order
7253,Q-1192-F9257B,FIRESTOP,24 Jan 2019,IQ,Smart E.,WINTER EVENTS,SUPPLY OF DC 68,Firestop/ DC 315,Fire,682.5,AED,Karim E.,Order
7254,Q-1192-F9285A,FIRESTOP,24 Jan 2019,IQ,Al M.A.,"PROPOSED RESIDENTIAL BUILDING (B+G+8TYP.), WARSAN 4th 624, PLOT NO.: IC3-R-16-17.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,84609,AED,Rain R.,Quotation
7255,Q-1192-F9316,FIRESTOP,24 Jan 2019,IQ,Al A.A.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,758.1,AED,Islam S.,Quotation
7256,Q-1192-F9308A,FIRESTOP,24 Jan 2019,IQ,Al Q.G.,1163-G+7P+30TYP- AL MAZROUA- MAMZAR-AMLAK TOWER: LPO NO.101806433,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,19258.26,AED,Islam S.,Order
7257,Q-1192-F9315,FIRESTOP,24 Jan 2019,IQ,Horizon A.&.,LPO NO.43/19,SUPPLY OF INSS2460- BLACK,Firestop/ DC 315,Fire,16012.5,AED,Rain R.,Order
7258,Q-1192-F9314,FIRESTOP,24 Jan 2019,IQ,Tiger C.C.,FIRESTOPPING PROJECT: LPO NO.16162,SUPPLY OF INSS2460& INSS0285,Firestop/ DC 315,Fire,37800,AED,Islam S.,Order
7259,Q-1192-F9313,FIRESTOP,23 Jan 2019,IQ,Al H.C.,P-157-10-B+G+4P+MECH+22+R ON PLOT JVC14BHRA004@AL BARSHA SOUTH: LPO NP. PO0046197,SUPPLY OF INSS1186 & D64T50,Firestop/ DC 315,Fire,18763.5,AED,Muhammad N.,Order
7260,Q-1192-F9282A,FIRESTOP,23 Jan 2019,IQ,Jeet B.C.,"AUTISM CENTER (B+G+2), PLOT NO.: 6655403, WADI AL SAFA 7, DUBAI, UAE.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,327.6,AED,Muhammad N.,Order
7261,Q-1192-F9312,FIRESTOP,23 Jan 2019,IQ,Ghantoot G.C.,THE ONE-B+G+4P+27 HOTEL BUILDING-JVT07HOHR001: LPO NO. BAP39557-0,SUPPLY OF CIVIL MATERIALS,Firestop/ DC 315,Fire,77752.5,AED,Islam S.,Order
7262,Q-1192-F9311,FIRESTOP,23 Jan 2019,IQ,Drc I.E.,P-94 G+7 BUILDING@WARSAN FOURTH # PO P-94/DRC/230119/005,"SUPPLY OF INSS1440, D120,CFS01",Firestop/ DC 315,Fire,5791.27,AED,Arun stephen ,Order
7263,Q-1192-F9257A,FIRESTOP,22 Jan 2019,IQ,Smart E.,WINTER EVENTS,SUPPLY OF DC 68,Firestop/ DC 315,Fire,136.5,AED,Karim E.,Order
7264,Q-1192-F9310,FIRESTOP,22 Jan 2019,IQ,Oea A.L.,"G+4P+16FLR Residential Building Plot # JVC17TCP19A, Al Barsha Dubai PR # 1521 RCA-06 LPO# 628",SUPPLY OF INSS2460,Firestop/ DC 315,Fire,15225,AED,Samar T.,Order
7265,Q-1192-F9309,FIRESTOP,22 Jan 2019,IQ,Al M.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,3360,AED,Muhammad N.,Order
7266,Q-1192-F9308,FIRESTOP,22 Jan 2019,IQ,Al Q.G.,1163-G+7P+30TYP- AL MAZROUA- MAMZAR-AMLAK TOWER: LPO NO.101806433,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,220665.69,AED,Islam S.,Quotation
7267,Q-1192-F9307,FIRESTOP,21 Jan 2019,IQ,Egylum ,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,31.5,AED,Rain R.,Quotation
7268,Q-1192-F9306,FIRESTOP,21 Jan 2019,IQ,Decent A.&.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7269,Q-1192-F9305,FIRESTOP,21 Jan 2019,IQ,Cornish A.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7270,Q-1192-F9304,FIRESTOP,21 Jan 2019,IQ,Gbh I.C.,PALM JUMEIRAH FIRE AND POLICE STATION @ PLOT NO : PJTRFS01,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,38094,AED,Arun stephen ,Quotation
7271,Q-1192-F9303,FIRESTOP,20 Jan 2019,IQ,Trade C.T.,FIRESTOPPING PROJECT,SUPPLY OF DC 68,Firestop/ DC 315,Fire,134.4,AED,Muhammad N.,Order
7272,Q-1192-F9302,FIRESTOP,20 Jan 2019,IQ,Safety W.,GECO- NEURO SPINAL HOSPITAL : LPO NO. 1128,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,15960,AED,Islam S.,Order
7273,Q-1192-F9301,FIRESTOP,20 Jan 2019,IQ,Safety W.,OST- PROPOSED G+14 COMMERCIAL BUILDING: LPO NO.1129,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,15172.5,AED,Muhammad N.,Order
7274,Q-1192-F9300,FIRESTOP,20 Jan 2019,IQ,Dubco C.L.,"682-145 Global Golf Residence 11, Dubai Sports City LPO/Q1-12830",SUPPLY OF FP04,Firestop/ DC 315,Fire,18375,AED,Islam S.,Order
7275,RFQ-2953-E6801,MACRO,20 Jan 2019,RFQ,Suzhou W.L.,W912D2-18-F-1838 CAS LIGHT POLE LED RETROFIT,LED STREET LIGHT 100W,Electrical,Electrical,5568,USD,Maricar I.,Order
7276,Q-1192-F9299,FIRESTOP,17 Jan 2019,IQ,Al B.A.,DIP PROJECT: LPO NO.PO00015723,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,6195,AED,Samar T.,Order
7277,Q-1192-F9298,FIRESTOP,17 Jan 2019,IQ,Middle E.E.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7278,Q-1192-F9297,FIRESTOP,17 Jan 2019,IQ,Fibrex C.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7279,Q-1192-F9296,FIRESTOP,17 Jan 2019,IQ,Al A.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7280,Q-1192-F9229A,FIRESTOP,17 Jan 2019,IQ,Al T.T.,JOB NO.: 2140: LPO NO. 13940,SUPPLY OF INSS2460-600ml Sausage (Black),Firestop/ DC 315,Fire,16800,AED,Arun stephen ,Order
7281,Q-1192-F9248C,FIRESTOP,17 Jan 2019,IQ,Al R.A.,LOOTAH ACP WORK RC88- LPO NO.: 0108/259/19,SUPPLY OF INSS2460-600ml Sausage,Firestop/ DC 315,Fire,4646.25,AED,Samar T.,Order
7282,Q-1192-F9295,FIRESTOP,16 Jan 2019,IQ,Alba T.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,31.5,AED,Rain R.,Quotation
7283,Q-1192-F9294,FIRESTOP,16 Jan 2019,IQ,Al N.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,32.55,AED,Rain R.,Quotation
7284,Q-1192-F9293,FIRESTOP,16 Jan 2019,IQ,Vulcan M.E.,FIRESTOPPING PROJECT,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,2310,AED,Karim E.,Quotation
7285,Q-1192-F9292,FIRESTOP,16 Jan 2019,IQ,Building C.(.,AL NOOR- AL ANSARI TOWER: LPO NO.793/JD48,SUPPLY OF INSS0285- WHITE,Firestop/ DC 315,Fire,7350,AED,Samjith S.,Order
7286,Q-1192-F9291,FIRESTOP,16 Jan 2019,IQ,Gbh I.C.,"PLOT. F-46, INTERNATIONAL CITY PHASE-3",SUPPLY OF 1186 SAUSAGES,Firestop/ DC 315,Fire,258.3,AED,Arun stephen ,Order
7287,Q-1192-F9290,FIRESTOP,16 Jan 2019,IQ,Ohio G.C.,FIRESTOPPING PROJECT,SUPPLY OF DC333,Firestop/ DC 315,Fire,1575,AED,Karim E.,Quotation
7288,Q-1192-F9289,FIRESTOP,16 Jan 2019,IQ,Ahlia C.C.,FIRESTOPPING PROJECT,SUPPLY OF DC315,Firestop/ DC 315,Fire,365,USD,Karim E.,Quotation
7289,Q-1192-F9288,FIRESTOP,16 Jan 2019,IQ,Reem C.C.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 GREY,Firestop/ DC 315,Fire,15225,AED,Samar T.,Quotation
7290,Q-1192-F9248B,FIRESTOP,16 Jan 2019,IQ,Al R.A.,LOOTAH ACP WORK RC88- LPO NO.: 0107/259/19,SUPPLY OF INSS2460-600ml Sausage,Firestop/ DC 315,Fire,6195,AED,Samar T.,Order
7291,Q-1192-F9287,FIRESTOP,15 Jan 2019,IQ,Belhasa E.&.,228@IMPZ : LPO NO. H000050930,SUPPLY OF INSS1440 & INFS0812,Firestop/ DC 315,Fire,205606.81,AED,Arun stephen ,Order
7292,Q-1192-F9286,FIRESTOP,14 Jan 2019,IQ,Ascorp C.L.,ASTAD7/59632- DUBAI ACADEMIC CITY PO# 2815,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,178458,AED,Arun stephen ,Quotation
7293,Q-1192-F9285,FIRESTOP,14 Jan 2019,IQ,Al M.A.,"PROPOSED RESIDENTIAL BUILDING (B+G+8TYP.), WARSAN 4th 624, PLOT NO.: IC3-R-16-17.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,172924.5,AED,Rain R.,Quotation
7294,Q-1192-F9284,FIRESTOP,14 Jan 2019,IQ,Belhasa E.&.,"DEYAAR DEVELOPMENT THE MIDTOWN, PLOT NO:IMPZ.A.01, IMPZ, DUBAI.",Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,338310,AED,Arun stephen ,Quotation
7295,Q-1192-F9283A,FIRESTOP,14 Jan 2019,IQ,Gbh I.C.,PROPOSED 3B+G+9 STOREY / 3 STAR HOTEL BUILDING PLOT 3260889 / AT AL JADAF CULTURAL VILLAGE,Supply Of Fire Stop Materials- MEP,Firestop/ DC 315,Fire,53266.5,AED,Arun stephen ,Quotation
7296,Q-1192-F9283,FIRESTOP,14 Jan 2019,IQ,Gbh I.C.,PROPOSED 3B+G+9 STOREY / 3 STAR HOTEL BUILDING PLOT 3260889 / AT AL JADAF CULTURAL VILLAGE,Supply Of Fire Stop Materials- CJ,Firestop/ DC 315,Fire,29400,AED,Arun stephen ,Quotation
7297,Q-1192-F9282,FIRESTOP,14 Jan 2019,IQ,Jeet B.C.,"AUTISM CENTER (B+G+2), PLOT NO.: 6655403, WADI AL SAFA 7, DUBAI, UAE.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,55881,AED,Muhammad N.,Quotation
7298,Q-1192-F9281,FIRESTOP,14 Jan 2019,IQ,Al H.T.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,27825,AED,Samar T.,Order
7299,Q-1192-F9280,FIRESTOP,14 Jan 2019,IQ,Khalifa L.C.,"PROPOSED BUILDING (G+3+GYM), MUHAISANAH 4TH, PLOT NO.: 2450206.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,27316.8,AED,Samar T.,Quotation
7300,Q-1192-F9279,FIRESTOP,14 Jan 2019,IQ,Al H.C.,P 157-10 (B+G+4P+MECH+22+R) ON PLOT NO. JVC14BHRA004 @ AL BARSHA SOUTH PO # 0045764,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,6343.87,AED,Muhammad N.,Order
7301,Q-1192-F9244A,FIRESTOP,10 Jan 2019,IQ,Zenith S.C.,DUBAI SPORTS CITY: LPO NO.132,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,6195,AED,Samar T.,Quotation
7302,Q-1192-F9278,FIRESTOP,10 Jan 2019,IQ,Dubco C.L.,"682-145, Global Golf Residence II,, Dubai Sports City: LPO NO.LPO/Q1-12654",Supply Of INSS1186-5G Pail,Firestop/ DC 315,Fire,38981.25,AED,Islam S.,Order
7303,Q-1192-F9277,FIRESTOP,10 Jan 2019,IQ,Cortafuego ,PARK HEIGHTS,SUPPLY OF FIRESTOP MATERIALS- CIVIL,Firestop/ DC 315,Fire,4221,AED,Islam S.,Order
7304,RFQ-982-S9125,MACRO,09 Jan 2019,RFQ,Macec -.M.,MFNDU,ORD-982-S9125 Modifying Lockets And Misc. Door Adjustments,Subcontract,Services,3900,USD, ,Order
7305,Q-1192-F9276,FIRESTOP,09 Jan 2019,IQ,Al Q.G.,"2B+G+M+7TYP+UPPER ROOF+COMMERCIAL AND RESIDENTIAL BUILDING ON PLOT NO: 1244721 @ MURAQQABAT , DUBAI",SUPPLY OF FIRESTOP MATERIALS,Firestop/ DC 315,Fire,336,AED,Islam S.,Quotation
7306,Q-1192-F9275,FIRESTOP,09 Jan 2019,IQ,Basf K.P.,FIRESTOPPING PROJECT,SUPPLY OF DC315,Firestop/ DC 315,Fire,1468.42,AED,Karim E.,Order
7307,Q-1192-F9274,FIRESTOP,09 Jan 2019,IQ,Specialized A.A.,CITY PHARMACY: LPO NO.9221,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,7812,AED,Samar T.,Order
7308,Q-1192-F9273,FIRESTOP,09 Jan 2019,IQ,Dubco C.L.,"682-145 Global Golf Residence II, Dubai Sports City LPO/Q1-12641",Supply Of SSHOOP-6*3Layers,Firestop/ DC 315,Fire,2100,AED,Islam S.,Order
7309,Q-1192-F9272A,FIRESTOP,08 Jan 2019,IQ,Abr A.M.,Deira Waterfront Development: LPO NO.1035895,Supply Of INSS0285-600ml Sausage Dark Grey,Firestop/ DC 315,Fire,13650,AED,Samjith S.,Order
7310,Q-1192-F9272,FIRESTOP,08 Jan 2019,IQ,Abr A.M.,Deira Waterfront Development LPO # 1035722,Supply Of INSS0285-600ml Sausage Dark Grey,Firestop/ DC 315,Fire,2730,AED,Samjith S.,Order
7311,Q-1192-F9271,FIRESTOP,08 Jan 2019,IQ,Delta A.C.,FIRESTOPPING PROJECT,SUPPLY OF INSS0285,Firestop/ DC 315,Fire,14.7,AED,Samjith S.,Quotation
7312,Q-1192-F9199A,FIRESTOP,08 Jan 2019,IQ,Siemens L.,ADCO PNUP,SSUPPLY OF INSS1440,Firestop/ DC 315,Fire,630,AED,Samar T.,Order
7313,Q-1192-F9270,FIRESTOP,08 Jan 2019,IQ,Zabeel C.C.,"Residential Building (2B+G+4+R) On Plot # 124-115 @ AL Muraqqabat, Dubai UAEJob# 201 Po# 9074",Supply Of MEP Materials,Firestop/ DC 315,Fire,12337.5,AED,Arun stephen ,Order
7314,Q-1192-F9269,FIRESTOP,08 Jan 2019,IQ,City C.C.,B+G+4 #  PLOT NO - JVC 13GMRP 005 @ JVC,Supply Of Fire Stop Materials-MEP,Firestop/ DC 315,Fire,36209.25,AED,Islam S.,Quotation
7315,Q-1192-F9268,FIRESTOP,08 Jan 2019,IQ,A &.E.,P-032 Construction Of G+P+6 Building On Plot # IC3-G-11 In International City Phase 3 LPO# P032/LPO-82.2018-R.1,Supply Of INFS0812-80mm*2m And SSHOOP,Firestop/ DC 315,Fire,10815,AED,Muhammad N.,Order
7316,Q-1192-F9267,FIRESTOP,08 Jan 2019,IQ,Safety W.,OST Contracting Project: 2B+G+14 @ Al Barsha LPO#1124,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,15750,AED,Muhammad N.,Order
7317,Q-1192-F9266,FIRESTOP,07 Jan 2019,IQ,Qwaed C.,"B+G+5+R @ Plot: IMPZ.H.39 , DUBAI",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,4957.05,AED,Islam S.,Quotation
7318,Q-1192-F9265,FIRESTOP,07 Jan 2019,IQ,Naresco C.L.,"G + 4 PODIUM + 14 TYP FLOOR BUILDING, PLOT: 373-1379, AL BARSHA, DUBAI.",Supply Of Fire Stop Materials- MEP,Firestop/ DC 315,Fire,191147.25,AED,Islam S.,Quotation
7319,RFQ-2953-E6800,MACRO,07 Jan 2019,RFQ,Hk Y.E.,W912D2-18-F-1838 CAS LIGHT POLE LED RETROFIT,LED STREET LIGHT 100W,Electrical,Electrical,274,USD, ,Order
7320,Q-1192-F9264,FIRESTOP,07 Jan 2019,IQ,Safety W.,Zahrat Alsafa Contracting-DAMAC Properties-G+1 Community Recreation & Leisure Facility LPO# 1123,Supply Of INSS1186-5G Pail,Firestop/ DC 315,Fire,15750,AED,Islam S.,Order
7321,Q-1192-F9258A,FIRESTOP,07 Jan 2019,IQ,New S.E.,G+5 BUILDING ON PLOT NO.IC3-H-20 AT AL WARSAN FOURTH,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,27.3,AED,Rain R.,Quotation
7322,Q-1192-F9248A,FIRESTOP,07 Jan 2019,IQ,Al R.A.,LOOTAH ACP WORK RC88- LPO NO.: 0106/259/19,SUPPLY OF INSS2460-600ml Sausage,Firestop/ DC 315,Fire,6195,AED,Samar T.,Order
7323,Q-1192-F9263,FIRESTOP,07 Jan 2019,IQ,Reliance E.P.,"MARRIOTT RESIDENCE INN (B+G+11+LOFT+R), PLOT NO.: DHC2.A.02, AL JADDAF.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,120471.75,AED,Rain R.,Quotation
7324,Q-1192-F9159A,FIRESTOP,06 Jan 2019,IQ,Ssangyong -.T.,Deira Waterfront Development- Phase 1 Plot 3 (DM # 1114730)-4 Nos Residential Office And Hotel Towers LPO STJV-DWD-LPO-2018-03157,Supply Of INSS1186-600ml Sausage,Firestop/ DC 315,Fire,18585,AED,Samjith S.,Order
7325,Q-1192-F9262A,FIRESTOP,06 Jan 2019,IQ,Sumer C.C.,"PROPOSED RESIDENTIAL BUILDING (1B + G + 9 TYP), WARSAN FOURTH 624, PLOT IC3-R-08.",Supply Of Fire Stop Materials -MEP,Firestop/ DC 315,Fire,81968.25,AED,Rain R.,Quotation
7326,Q-1192-F9262,FIRESTOP,06 Jan 2019,IQ,Sumer C.C.,"PROPOSED RESIDENTIAL BUILDING (1B + G + 9 TYP), WARSAN FOURTH 624, PLOT IC3-R-08.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,39847.5,AED,Rain R.,Quotation
7327,Q-1192-F9261,FIRESTOP,06 Jan 2019,IQ,Carbon G.C.,"MARRIOTT RESIDENCE INN (B+G+11+LOFT+R), PLOT NO.: DHC2.A.02, AL JADDAF.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,62874,AED,Rain R.,Quotation
7328,Q-1192-F9259,FIRESTOP,06 Jan 2019,IQ,Ias L.C.,"(2B+G+11TYP.+HC)BUILDING, PLOT NO.: 2410405, AL NAHDA 2, DUBAI, UAE.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,39942,AED,Samjith S.,Quotation
7329,Q-1192-F9258,FIRESTOP,06 Jan 2019,IQ,New S.E.,G+5 Building On Plot No.Ic3-H-20 At Al Warsan Fourth Job# 57 LPO# 14415,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,2718.45,AED,Rain R.,Order
7330,Q-1192-F9156B,FIRESTOP,06 Jan 2019,IQ,Thumbay B.,Thumbay University Hospital Jurf Ajman Plot # 19-5-0-300: LPO NO.TB/00005120 (1),Supply Of  Fire Stop Materials,Firestop/ DC 315,Fire,99796.89,AED,Samar T.,Order
7331,Q-1192-F8552A,FIRESTOP,06 Jan 2019,IQ,Atcon C.L.,"PROPOSED RESIDENTIAL BUILDING ( B+G+P+5+ROOF) @ JVC,DUBAI P-103 LPO#2401",Supply Of 1440 And D64T50,Firestop/ DC 315,Fire,4662,AED,Islam S.,Order
7332,Q-1192-F9242A,FIRESTOP,06 Jan 2019,IQ,Megamec M.A.,Al Meshwar Restaurant Project # 770 MRF # 1842 (LPO C-22479),Supply Of INSS1440-600ml Sausage,Firestop/ DC 315,Fire,4987.5,AED,Muhammad N.,Order
7333,Q-1192-F9257,FIRESTOP,06 Jan 2019,IQ,Smart E.,WINTER EVENTS,SUPPLY OF DC 68- 5G PAIL,Firestop/ DC 315,Fire,3129,AED,Karim E.,Quotation
7334,Q-1192-F9182A,FIRESTOP,03 Jan 2019,IQ,Al M.C.,PROPOSED RESIDENTIAL BUILDING ( G+P+10+1R) NADD AL HAMAR GARDEN @ PLOT NO: 4168124,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,1078.35,AED,Rain R.,Quotation
7335,Q-1192-F9215A,FIRESTOP,03 Jan 2019,IQ,Rimal I.S.,Mildfield Terminal -Abu Dhabi PO-206/2018 (2),Supply Of MEP Materials,Firestop/ DC 315,Fire,42945,AED,Karim E.,Order
7336,RFQ-1192-V4403,FIRESTOP,03 Jan 2019,RFQ,Al D.T.,"SUPPLY OF POLO T SHIRT DRI FIT WITH TWO LOGO (3 BLACK, 2 WHITE BOTH XXL)","POLO T SHIRT DRI FIT WITH TWO LOGO (3 BLACK, 2 WHITE BOTH XXL)",Misc.,Various,288.75,AED, ,Order
7337,Q-1192-F9255,FIRESTOP,02 Jan 2019,IQ,Technomech E.W.,"J-77 SOHO APARTMENTS ( 2B+G+9F) PLOT # PJTRH04A, PALM JUMEIRAH FOR NYC HOLDINGS LTD",Supply Of SSHOOP,Firestop/ DC 315,Fire,1050,AED,Islam S.,Order
7338,Q-1192-F9254,FIRESTOP,02 Jan 2019,IQ,Safety W.,GECO- NEURO SPINAL HOSPITAL: LPO NO.1119,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,7350,AED,Islam S.,Order
7339,Q-1192-F9253,FIRESTOP,02 Jan 2019,IQ,Safety W.,OST- G+12 RESIDENTIAL BLDNG- AL BARSHA: LPO NO.1120,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,3675,AED,Muhammad N.,Order
7340,Q-1192-F9252,FIRESTOP,02 Jan 2019,IQ,Safety W.,AL FARDAN TOWER- SHARJAH: LPO NO.1118,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,3675,AED,Arun stephen ,Order
7341,Q-1192-F9223A,FIRESTOP,02 Jan 2019,IQ,Shapoorji P.M.,"Park Heights 1&2- Dubai Hills Estate , MBR City Dubai  PR Ref# 130284862 (CO# 4200335589)",Supply Of INSS1186,Firestop/ DC 315,Fire,48963.6,AED,Islam S.,Order
7342,Q-1192-F9251,FIRESTOP,02 Jan 2019,IQ,Belhasa E.&.,DEYAAR DEVELOPMENTS PJSC THE MIDTOWN :PLOT (IMP.A.01): LPO NO.H000051042,SUPPLY OF INSPECTION LABELS,Firestop/ DC 315,Fire,31500,AED,Arun stephen ,Order
7343,Q-1192-F9250,FIRESTOP,27 Dec 2018,IQ,Qwaed C.L.,"B+G+5+R @ Plot: IMPZ.H.39 , DUBAI",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,0,AED,Islam S.,Quotation
7344,Q-1192-F9249,FIRESTOP,27 Dec 2018,IQ,Tutankhamunbldg. C.,"G+1P+4+R, RESIDENTIAL & COMMERCIAL BUILDING, JVC, PLOT NO:JVC11AAMRA005, AL BARSHA FOURTH, DUBAI.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,47281.5,AED,Islam S.,Quotation
7345,Q-1192-F9248,FIRESTOP,27 Dec 2018,IQ,Al R.A.,LOOTAH ACP WORK RC88- LPO NO.: 0104/259/19,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,3097.5,AED,Samar T.,Order
7346,Q-1192-F9211A,FIRESTOP,27 Dec 2018,IQ,Tiger C.C.,"PROPOSED B+G+4P+29 FLOORS RESIDENTIAL BUILDING, PLOT NO:JVT02KTCP003, JVT, DUBAI, UAE.",Supply Of  MEP Fire Stop Materials,Firestop/ DC 315,Fire,148149.75,AED,Islam S.,Quotation
7347,Q-1192-F9247,FIRESTOP,27 Dec 2018,IQ,Dubco C.L.,"682-145 Global Golf Residence 11, Dubai Sports City LPO/Q4-12458",Supply Of FM012,Firestop/ DC 315,Fire,5250,AED,Islam S.,Order
7348,Q-1192-F9246,FIRESTOP,27 Dec 2018,IQ,Ias L.C.,"PROPOSED LABOUR ACCOMODATION (B+G+4), PLOT NO.: 5997441, JEBEL ALI INDUSTRIAL FIRST, DUBAI, UAE.",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,71904,AED,Rain R.,Quotation
7349,Q-1192-F9245,FIRESTOP,27 Dec 2018,IQ,Geco M.&.,"GATE TOWER, SHARJAH",SUPPLY OF FIRESTOP MATERIALS,Firestop/ DC 315,Fire,258352.5,AED,Muhammad N.,Quotation
7350,Q-1192-F9244,FIRESTOP,26 Dec 2018,IQ,Zenith S.C.,DUBAI SPORTS CITY,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,37170,AED,Samar T.,Quotation
7351,Q-1192-F9243A,FIRESTOP,26 Dec 2018,IQ,Tritech T.S.,Firestopping Project LPO # TT-SH/LP-2618,Supply Of FP05-Coated Firestop Board (2 Sided),Firestop/ DC 315,Fire,11550,AED,Samar T.,Order
7352,Q-1192-F9243,FIRESTOP,26 Dec 2018,IQ,Tritech T.S.,Firestopping Project LPO # TT-SH/LP-2518,Supply Of FP05-Coated Firestop Board (2 Sided),Firestop/ DC 315,Fire,11550,AED,Samar T.,Order
7353,Q-1192-F9242,FIRESTOP,26 Dec 2018,IQ,Megamec M.A.,Al Meshwar Restaurant Project # 770 LPO C-22415,Supply Of INSS1440-600ml Sausage,Firestop/ DC 315,Fire,3990,AED,Muhammad N.,Order
7354,RFQ-1192-F9241,FIRESTOP,26 Dec 2018,RFQ,Global F.I.,GLOBAL-20181222-29 - NSS1440 Fire Barrier Caulk,GLOBAL-20181222-29,Firestop/ DC 315,Fire,14040,USD, ,Order
7355,Q-1192-F9240,FIRESTOP,26 Dec 2018,IQ,Zabeel C.C.,"2B+G+4 ON PLOT NO.124-115 IN MURAQABBAT, DEIRA-MOCK UP",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,274.05,AED,Arun stephen ,Quotation
7356,Q-1192-F9024A,FIRESTOP,26 Dec 2018,IQ,Zabeel C.C.,"2B + G+ 4 AT PLOT NO: 124-115 IN MURQABBAT, DEIRA- MOCK UP",Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,274.05,AED,Arun stephen ,Cancled
7357,Q-1192-F9210A,FIRESTOP,20 Dec 2018,IQ,Anc C.L.,R0499 Staff Accomodation Al Wasl Project: LPO # A318/237,SUPPLY OF INSS1186-5G Pail,Firestop/ DC 315,Fire,34650,AED,Arun stephen ,Order
7358,Q-1192-F9239,FIRESTOP,20 Dec 2018,IQ,Al B.A.,Project In Abu Dhabi Project # JN00002294 PO000015346,Supply Of INSS2460-600ml Sausage BLACK,Firestop/ DC 315,Fire,12390,AED,Samar T.,Order
7359,Q-1192-F9238,FIRESTOP,20 Dec 2018,IQ,Sumer C.C.,G+1 Head Office Site Project,Supply Of INSS1440 & CFS01,Firestop/ DC 315,Fire,3612,AED,Islam S.,Order
7360,Q-1192-F9237,FIRESTOP,20 Dec 2018,IQ,Apex T.C.,Firestopping Project PO# APX041812POH0494,Supply Of INSS0285-Dark Grey 600ml Sausage,Firestop/ DC 315,Fire,3822,AED,Samjith S.,Order
