"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
4219,RFQ-3550-V4377,MVL Nepal,27 May 2021,RFQ,Venus C.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",LABORATORY ITEMS,Building Materials,Various,45450,INR, ,Order
4220,RFQ-3550-E6814,MVL Nepal,27 May 2021,RFQ,Venus C.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",LIGHTING FIXTURES (SPARES),Electrical,Electrical,55800,INR, ,Order
4221,Q-1192-F11185,FIRESTOP,27 May 2021,IQ,Arco A.T.,Sea World Project,SUPPLY OF DC68,Firestop/ DC 315,Fire,147,AED,Muhammad N.,Order
4222,Q-1192-F10445C,FIRESTOP,26 May 2021,IQ,Al F.A.,FIRESTOPPING PROJECT PO # 6444,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,54600,AED,Muhammad N.,Order
4223,Q-1192-F11184,FIRESTOP,25 May 2021,IQ,Jeet B.C.,"RESIDENTIAL BLOCK ON PLOT NO.: 6659954, SUSTAINABLE CITY, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,5388.6,AED,Muhammad N.,Quotation
4224,RFQ-1192-F11183,FIRESTOP,25 May 2021,RFQ,International C.T.,MVL Firestop,Order No. INCA-20210525-03,Firestop/ DC 315,Fire,158775,USD, ,Order
4225,Q-1192-F11182,FIRESTOP,24 May 2021,IQ,Bou H.C.,"PR 594# MOHAMMAD RASHID ALKETBI COMMERCIAL BUILDING (B+G+4+R), PLOT NO.: 18-12-137-243, SECTOR NO.: 02, AL MURABAA, ABU DHABI",SUPPLY OF MVL-IL,Firestop/ DC 315,Fire,367.5,AED,Habib B.,Order
4226,Q-1192-F11181,FIRESTOP,24 May 2021,IQ,Jpm A.T.,AUSTRIA PAVILION &amp; SEVEN ITDES # LPO JPM/MVL/082/2021,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,10279.5,AED,Arun stephen ,Order
4227,Q-1192-F11119A,FIRESTOP,24 May 2021,IQ,Safety W.,INTERMASS # LPO 1611,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,13125,AED,Habib B.,Order
4228,Q-1192-F11180,FIRESTOP,23 May 2021,IQ,Insulation D.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,2787.75,AED,Avinash P.,Quotation
4229,RFQ-3550-M4108,MVL Nepal,23 May 2021,RFQ,Ncr E.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",STORMASTER ESE AIR TERMINAL,Mechanical Items,Mechanical,196800,INR, ,Order
4230,RFQ-3550-V4378,MVL Nepal,23 May 2021,RFQ,Recco S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",FULLY AUTOMATIC CYLINDRICAL HORIZONTAL AUTOCLAVE WITH PLC/HMI PRINTER,Misc.,Various,870000,INR, ,Order
4231,Q-1192-F11179,FIRESTOP,23 May 2021,IQ,Belco E.,"Proposed Dubai Islamic Bank Al Nahda Building (G+8P+14+R) On Plot No. 2310131, Al Nahda First, Dubai# LPO 013077",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,12741.75,AED,Muhammad N.,Order
4232,RFQ-3550-V4376A,MVL Nepal,23 May 2021,RFQ,Nucleus M.C.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",CTG MACHINE,Misc.,Various,113500,INR, ,Order
4233,RFQ-3550-E6812,MVL Nepal,23 May 2021,RFQ,Well C.C.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",EARTHING ROD,Electrical,Electrical,325170,INR, ,Cancled
4234,Q-1192-F11170B,FIRESTOP,20 May 2021,IQ,Jpm A.T.,SEVEN TIDES # LPO JPM/MVL/081/2021,SUPPLY OF FP05,Firestop/ DC 315,Fire,10143,AED,Arun stephen ,Order
4235,RFQ-3550-C6052,MVL Nepal,20 May 2021,RFQ,Engineer P.C.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",EPITILE GROUT EPOXY  (IVORY COLOUR) AND TERATILE GROUT (POLYMER MODIFIED TILE GROUT) (GREY COLOUR),Chemicals,Chemicals,847274,NPR, ,Order
4236,Q-1192-F11178,FIRESTOP,20 May 2021,IQ,Proficient A.C.,FIRESTOPPING PROJECT,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,6195,AED,Raquel I.,Order
4237,Q-1005-L4124,MACRO,19 May 2021,IQ,Tatekan C.C.,Transportation Of LED Lights From Ex-works China To FPT2,Transportation Of LED Lights From Ex-works China To FPT2,Transportation,Logistics,18000,USD, ,Cancled
4238,Q-1005-L4123,MACRO,19 May 2021,IQ,Metron I.,Transportation Of Cables FOB Qingdao To FPT2,Transportation Of Cables FOB Qingdao To FPT2,Transportation,Logistics,13670,USD, ,Cancled
4239,RFQ-3734-V4353,MACRO,19 May 2021,RFQ,The M.A.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,INTERIOR SIGNAGE,Misc.,Various,31110,QAR, ,Order
4240,Q-1005-L4122,MACRO,18 May 2021,IQ,Metron C.&.,Door Frames &amp; Hardware Transportation,"Transportation Of Door Frames And Hardware From USA To Doha, Qatar",Transportation,Logistics,21495,USD, ,Order
4241,Q-2797-V4269E,MACRO,18 May 2021,IQ,Metron I.,W5J9JE18C0008 &ndash; MOI COMPLEX FEMALE POLICE TOWN PHASE II,FPT2 - METRON - Procurement Support,Building Materials,Various,73026.52,USD, ,Order
4242,RFQ-3550-A5304,MVL Nepal,18 May 2021,RFQ,Samita E.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",EXTERIOR PAINTS,Paints,Architectural,144300,NPR, ,Order
4243,RFQ-3550-M4003,MVL Nepal,18 May 2021,RFQ,Remi E.L.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",BLOOD STORAGE CABINETS,Machine / Equipments,Mechanical,132000,INR, ,Order
4244,Q-1192-F11177,FIRESTOP,18 May 2021,IQ,Xyz I.L.,HealthPlus WHC Villa 6,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,1302,AED,Habib B.,Order
4245,Q-1192-F11176,FIRESTOP,17 May 2021,IQ,Bou H.C.,"PR 594# MOHAMMAD RASHID ALKETBI COMMERCIAL BUILDING (B+G+4+R), PLOT NO.: 18-12-137-243, SECTOR NO.: 02, AL MURABAA, ABU DHABI# LPO 02","Supply Of INSS1440, INSS2460,CFS01",Firestop/ DC 315,Fire,22522.5,AED,Habib B.,Order
4246,Q-3734-V4273B,MACRO,17 May 2021,IQ,Metron C.&.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,PROCUREMENT SUPPORT FOR - 3734 - CSOF - METRON,Building Materials,Various,81672.14,USD, ,Order
4247,RFQ-3550-V4376,MVL Nepal,17 May 2021,RFQ,Bath N.R.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",CERAMIC TILES AND GRANITE,Building Materials,Various,66225,NPR, ,Order
4248,Q-2797-V4355,MACRO,17 May 2021,IQ,Tatekan C.,Financial Aid Provided For Procuring Materials - FPT2 Project,Financial Aid Provided For Procuring Materials - FPT2 Project,Misc.,Various,38276.65,USD, ,Order
4249,Q-1192-F11172A,FIRESTOP,17 May 2021,IQ,Huge B.C.,G+17 NUIMIYA# LPO PD/HG/PO/24340,"SUPPLY OF CFS01, D120",Firestop/ DC 315,Fire,1055.25,AED,Muhammad N.,Order
4250,RFQ-3550-M4002,MVL Nepal,16 May 2021,RFQ,Savitri L.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",FETAL DOPPLER MACHINE AND USG MACHINE,Machine / Equipments,Mechanical,1500,USD, ,Order
4251,RFQ-3550-M4001,MVL Nepal,16 May 2021,RFQ,United M.P.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",VARIOUS MEDICAL EQUIPMENTS,Machine / Equipments,Mechanical,152775,INR, ,Order
4252,RFQ-3550-E6811,MVL Nepal,16 May 2021,RFQ,Electric L.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",VARIOUS ELECTRICAL ITEM,Electrical,Electrical,88617.36,NPR, ,Order
4253,Q-1192-F11175,FIRESTOP,16 May 2021,IQ,3d C.L.,"PROPOSED RESIDENTIAL BUILDING - G+2P+8F+R; PLOT NO: 6456039, WADI AL SAFA- 3, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,44997.75,AED,Samar T.,Quotation
4254,Q-1192-F10892A,FIRESTOP,16 May 2021,IQ,Al H.,"AL MAMSHA , BUILDING SS3 (B+G+7F+R), SHARJAH#AHJ-572# LPO 2005070",SUPPLY OF INSS1440,Firestop/ DC 315,Fire,12700.8,AED,Raquel I.,Order
4255,RFQ-3550-V4371A,MVL Nepal,10 May 2021,RFQ,Apothecaries S.M.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",ELECTRICAL SUCTION UNIT (Medical Equipment),Misc.,Various,15800,INR, ,Order
4256,Q-1005-M4032,MV LLC,10 May 2021,IQ,American E.-.,W912D1-21-Q-0025 - Mid-Size SUV Solicitation,Supply Of Mid-Size SUV 15 Units,Machine / Equipments,Mechanical,152437.66,KWD, ,Quotation
4257,Q-1192-F11170A,FIRESTOP,10 May 2021,IQ,Jpm A.T.,SEVEN TIDES # LPO JPM/MVL/080/2021,SUPPLY OF FP05,Firestop/ DC 315,Fire,10046.4,AED,Arun stephen ,Order
4258,RFQ-3550-V4374A,MVL Nepal,10 May 2021,RFQ,Indian S.C.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",WHEEL CHAIR AND BABY BASSINET,Misc.,Various,95800,INR, ,Order
4259,RFQ-3550-V4375A,MVL Nepal,10 May 2021,RFQ,Deluxe S.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",WAITING CHAIR METAL 3 SEATER - SCWM 201,Misc.,Various,132000,INR, ,Order
4260,RFQ-3734-M4101,MACRO,10 May 2021,RFQ,Alaina E.S.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,"Supply, Delivery And Installation Of HVAC Platform",Mechanical Items,Mechanical,81470,QAR, ,Order
4261,Q-1192-F11174,FIRESTOP,10 May 2021,IQ,Siraj I.A.,"G+27, JVT, THE ONE # LPO AI/LPO/6454/21",SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,14175,AED,Samar T.,Order
4262,Q-1192-F11173,FIRESTOP,09 May 2021,IQ,Target E.C.,RSC / ADNOC OFF-SHORE ( REF: 06052021/RSC/6819),SUPPLY OF MOPUR585,Firestop/ DC 315,Fire,94.5,AED,Samar T.,Quotation
4263,RFQ-3550-V4375,MVL Nepal,09 May 2021,RFQ,Baniya S.P.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",CABLE TRAY AND ACCESSORIES,Building Materials,Various,2183922.75,NPR, ,Order
4264,RFQ-3550-V4373,MVL Nepal,09 May 2021,RFQ,Anand S.I.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",SURGICAL CAUTERY,Misc.,Various,156000,INR, ,Order
4265,Q-1192-F10769A,FIRESTOP,09 May 2021,IQ,Saudi N.S.,KSA PROJECT,SUPPLY OF DC315,Firestop/ DC 315,Fire,4000,USD,Raquel I.,Quotation
4266,Q-1192-F11172,FIRESTOP,09 May 2021,IQ,Huge B.C.,G+17 NUIMIYA# LPO PD/HG/PO/24339,"SUPPLY OF CFS01, D120",Firestop/ DC 315,Fire,2026.5,AED,Muhammad N.,Order
4267,RFQ-3550-V4365A,MVL Nepal,06 May 2021,RFQ,Bath N.R.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",SPACER FOR WALL TILES AND FLOOR TILES,Building Materials,Various,6215,NPR, ,Order
4268,Q-1192-F11123A,FIRESTOP,06 May 2021,IQ,Al Q.G.,"PROPOSED DUBAI ISLAMIC BANK AL NAHDA BUILDING (G+8P+14+R)  ON PLOT NO.2310131, AL NAHDA# LPO 102100392",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,82372.5,AED,Muhammad N.,Order
4269,Q-1192-F11171,FIRESTOP,06 May 2021,IQ,Al Q.G.,1144-G+50 : GATE TOWER # LPO 102100437,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,49875,AED,Muhammad N.,Order
4270,Q-1192-F11170,FIRESTOP,06 May 2021,IQ,Jpm A.T.,SEVEN TIDES # LPO JPM/MVL/079/2021,SUPPLY OF FP05,Firestop/ DC 315,Fire,4830,AED,Arun stephen ,Order
4271,Q-1192-F11169,FIRESTOP,06 May 2021,IQ,Saudi J.E.,KSA PROJECT,SUPPLY OF DC7120,Firestop/ DC 315,Fire,380,USD,Avinash P.,Quotation
4272,RFQ-3550-V4374A,MVL Nepal,06 May 2021,RFQ,Bath N.R.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",SANITARY FIXTURES,Building Materials,Various,78467,NPR, ,Order
4273,Q-1192-F11168,FIRESTOP,05 May 2021,IQ,Tamco G.F.,JOB 4770PO# 00013897_21,"SUPPLY OF INSS1186,D120",Firestop/ DC 315,Fire,1680,AED,Samar T.,Order
4274,Q-1192-F11167,FIRESTOP,05 May 2021,IQ,Lazourdy C.&.,"COMMERCIAL BUILDING &amp; RESIDENTIAL BUILDING FOR MOHAMMED SAFE RASHID SALMAN RAHMA AL MANSURI (2B+G+MEZZ.+12TYP.+R), PLOT NO.: C101, SECTOR NO.: E4_02, ABUDHABI ISLAND, ABUDHABI# LPO LAZ/PO/CIV/21/S0300",SUPPLY OF INSPECTION LABEL,Firestop/ DC 315,Fire,1837.5,AED,Habib B.,Order
4275,RFQ-1569-O21,MACRO,05 May 2021,RFQ,Cloud L.T.,MVL OFFICE - COMPUTER PERIPHERALS,QNAP TS-231K 2 BAY NAS AND HDD SATA 4TB WD RED WD40EFAX,Computer Peripherals,Office Assets,1718.85,AED, ,Order
4276,RFQ-3550-T1000,MVL Nepal,05 May 2021,RFQ,Ibis M.E.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",INFANT RADIANT WARMER  ICORE 10 B+,Tools,Tools,105480,INR, ,Order
4277,RFQ-3550-V4370,MVL Nepal,05 May 2021,RFQ,Vision o.K.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",WATER FILTER SYSTEM,Misc.,Various,3099000,NPR, ,Order
4278,Q-1192-F11166,FIRESTOP,04 May 2021,IQ,Al Q.G.,"Proposed Dubai Islamic Bank Al Nahda Building (G+8P+14+R) On Plot No. 2310131, Al Nahda First, Dubai, UAE.",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,5663.7,AED,Muhammad N.,Quotation
4279,Q-1192-F11165,FIRESTOP,04 May 2021,IQ,Al Q.G.,"Proposed Dubai Islamic Bank Al Nahda Building (G+8P+14+R) On Plot No. 2310131, Al Nahda First, Dubai, UAE.",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1186.5,AED,Muhammad N.,Quotation
4280,Q-1192-F11164,FIRESTOP,04 May 2021,IQ,Huge B.C.,G+17 NUIMIYA_PO# PD/HG/PO/24338,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1501.5,AED,Muhammad N.,Order
4281,Q-1192-F11163,FIRESTOP,03 May 2021,IQ,Bou H.C.,"COMMERCIAL BUILDING (B+G+4+R), PLOT NO.: 18-12-137-243, SECTOR NO.: 02, AL MURABAA, ABU DHABI",SUPPLY OF INFS0812,Firestop/ DC 315,Fire,1680,AED,Habib B.,Order
4282,Q-1192-F11162,FIRESTOP,02 May 2021,IQ,Kdh C.,FIRESTOPPING PROJECT,SUPPLY OF DC7120 AND ESSCOAT,Firestop/ DC 315,Fire,412,USD,Gilbert J.,Quotation
4283,Q-2394-V4354,MACRO,02 May 2021,IQ,Abdul K.C.,"Close Out Materials, Trans &amp; Custom Duty Paid","Close Out Materials, Trans &amp; Custom Duty Paid",Misc.,Various,33910.93,USD, ,Order
4284,Q-2394-V4353,MACRO,02 May 2021,IQ,Abdul K.C.,Spares Purchased For Site,Spares Purchased For Site,Misc.,Various,23682.18,USD, ,Order
4285,Q-1192-F11161,FIRESTOP,02 May 2021,IQ,Delta A.C.,Business Bay Project # LPO 07636,Supply Of INSS1186,Firestop/ DC 315,Fire,3874.5,AED,Habib B.,Order
4286,Q-2797-V4354,MACRO,29 Apr 2021,IQ,Tatekan C.,Financial Aid Provided For Procuring Materials - FPT2 Project,Financial Aid Provided For Procuring Materials - FPT2 Project,Misc.,Various,96134.19,USD, ,Order
4287,RFQ-3550-V4373A,MVL Nepal,29 Apr 2021,RFQ,Sangachhe T.C.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal","PIPES, ANGLES AND CGI SHEETS",Building Materials,Various,756720.94,NPR, ,Order
4288,Q-1192-F11160,FIRESTOP,28 Apr 2021,IQ,Tamco G.F.,JOB 4500 # LPO 00013869-21,"SUPPLY OF INSS1186, D120, INSS2460",Firestop/ DC 315,Fire,2032.8,AED,Samar T.,Order
4289,Q-1192-F11159,FIRESTOP,28 Apr 2021,IQ,Collyer E.,BANGLADESH FIRESTOPPING PROJECT,SUPPLY OF D64,Firestop/ DC 315,Fire,30,AED,Samar T.,Quotation
4290,RFQ-1005-L4121,MACRO,27 Apr 2021,RFQ,Baniya G.,Transportation Of Expansion Joints From China To Nepal,Transportation Of Expansion Joints From China To Nepal,Transportation,Logistics,9852.9,USD, ,Cancled
4291,Q-1192-F11158,FIRESTOP,27 Apr 2021,IQ,Beaver G.C.,"D17-85D, PORT DE LA MER APARTMENTS, PLOT 3-PHASE 2, MAIN CONSTRUCTION WORK PO#  102105591",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,60900,AED,Habib B.,Order
4292,RFQ-3734-V4276,MACRO,27 Apr 2021,RFQ,Al I.G.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,ALUMINUM WINDOW AND CURTAIN WALL,Building Materials,Various,141000,QAR, ,Order
4293,RFQ-3734-V4275,MACRO,27 Apr 2021,RFQ,Nemer M.I.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,CORNER GUARD,Building Materials,Various,24200.1,QAR, ,Order
4294,RFQ-2797-A5303,MACRO,27 Apr 2021,RFQ,Aziz U.N.,W5J9JE18C0008 &ndash; MOI COMPLEX FEMALE POLICE TOWN PHASE II,JOTUN EPOXY FLOOR (SUPPLY AND APPLY),Paints,Architectural,61153,USD, ,Order
4295,Q-1192-F11157,FIRESTOP,27 Apr 2021,IQ,Mr. J.S.,"PALM DEIRA HOTEL(1B+G+M+7 FLOOR), PLOT NO.: DIB-WE-1021, THE PALM ISLAND VILLAS, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,76681.5,AED,Muhammad N.,Quotation
4296,RFQ-3734-V4351,MACRO,27 Apr 2021,RFQ,Hamad B.K.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,KITCHEN CABINETS AND DESKS,Misc.,Various,105238.1,QAR, ,Order
4297,Q-1192-F11156,FIRESTOP,27 Apr 2021,IQ,Jpm A.T.,"SEVEN TIDES, PALM JUMEIRAH",SUPPLY OF FP05,Firestop/ DC 315,Fire,38640,AED,Arun stephen ,Quotation
4298,RFQ-1569-S9002,MACRO,26 Apr 2021,RFQ,Isra M.E.,MVL REAL ESTATES,3 VINYL STICKERS (2 IN AL WASL 1 IN AL JADAF) AND RELOCATION OF ONE SIGNBOARD,Design,Services,2572.5,AED, ,Order
4299,Q-1192-F11155,FIRESTOP,26 Apr 2021,IQ,Ismail G.G.,FIRESTOPPING PROJECT,SUPPLY OF FM011,Firestop/ DC 315,Fire,3150,AED,Raquel I.,Quotation
4300,Q-1192-F11154,FIRESTOP,26 Apr 2021,IQ,Integrated T.C.,QATAR PROJECT,SUPPLY OF INSS1186 AND INSS1440,Firestop/ DC 315,Fire,253200,USD,Avinash P.,Quotation
4301,Q-1192-F11149A,FIRESTOP,25 Apr 2021,IQ,Kasco p.D.,SATWA BUILDING PROJECT # LPO 163 &amp; 165,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,2266.95,AED,Habib B.,Cancled
4302,Q-1192-F11153,FIRESTOP,25 Apr 2021,IQ,Golden M.T.,FIRESTOPPING PROJECT,SUPPLY OF FM011,Firestop/ DC 315,Fire,3150,AED,Raquel I.,Quotation
4303,RFQ-3550-V4369,MVL Nepal,25 Apr 2021,RFQ,Globus E.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",VARIOUS FURNITURES (2ND ORDER),Misc.,Various,2000885,NPR, ,Order
4304,Q-1192-F11152A,FIRESTOP,25 Apr 2021,IQ,Huge B.C.,G+17 NUIMIYA# LPO PD/HG/PO/24336,SUPPLY OF  D120,Firestop/ DC 315,Fire,252,AED,Muhammad N.,Order
4305,Q-2797-V4269D,MACRO,22 Apr 2021,IQ,Metron I.,W5J9JE18C0008 &ndash; MOI COMPLEX FEMALE POLICE TOWN PHASE II,FPT2 - METRON - Procurement Support,Building Materials,Various,241382.7,USD, ,Order
4306,Q-1192-F11152,FIRESTOP,22 Apr 2021,IQ,Huge B.C.,G+17 NUIMIYA# LPO PD/HG/PO/24335,"SUPPLY OF CFS01, D120",Firestop/ DC 315,Fire,4142.25,AED,Muhammad N.,Order
4307,RFQ-3550-V4372A,MVL Nepal,21 Apr 2021,RFQ,Venus C.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",EARTHING MATERIALS,Building Materials,Various,372000,INR, ,Order
4308,RFQ-3734-V4274,MACRO,21 Apr 2021,RFQ,Don C.P.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,FLEXSEAL PU425 BEIGE WHITE AND GRAY,Building Materials,Various,25200,QAR, ,Order
4309,Q-1192-F11151,FIRESTOP,21 Apr 2021,IQ,Al Q.G.,"1196-G+8P+14+14+R, AL NAHDA- DIB # LPO 102100393",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,24701.25,AED,Muhammad N.,Order
4310,RFQ-3550-V4371,MVL Nepal,21 Apr 2021,RFQ,Venus C.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",EARTHING MATERIALS,Building Materials,Various,265300,INR, ,Order
4311,RFQ-3550-V4370,MVL Nepal,21 Apr 2021,RFQ,Venus C.S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",CABLE TRAY,Building Materials,Various,799350,INR, ,Cancled
4312,RFQ-1569-V4389,FIRESTOP,21 Apr 2021,RFQ,Presto T.T.,MVL FIRESTOP,700R16 YOKOHAMA JAPAN-21,Misc.,Various,2740.5,AED, ,Order
4313,Q-1192-F11150,FIRESTOP,20 Apr 2021,IQ,Collyer E.,BANGLADESH PROJECT _PO # CE0015,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,23000,AED,Samar T.,Order
4314,Q-1192-F11126A,FIRESTOP,20 Apr 2021,IQ,Lazourdy C.&.,"COMMERCIAL BUILDING &amp; RESIDENTIAL BUILDING FOR MOHAMMED SAFE RASHID SALMAN RAHMA AL MANSURI (2B+G+MEZZ.+12TYP.+R), PLOT NO.: C101, SECTOR NO.: E4_02, ABUDHABI ISLAND, ABUDHABI.# LPO LAZ/PO/CIV/21/A0241",SUPPLY OF D120,Firestop/ DC 315,Fire,257.25,AED,Habib B.,Order
4315,Q-1192-F11149,FIRESTOP,20 Apr 2021,IQ,Kasco p.D.,SATWA BUILDING PROJECT # LPO 163 &amp; 165,"SUPPLY OF INSS1440 5G PAIL, INFS0812",Firestop/ DC 315,Fire,2266.95,AED,Habib B.,Order
4316,Q-1192-F11148,FIRESTOP,20 Apr 2021,IQ,Zein S.C.,"DESIGN &amp; BUILD OF SELF COOKING KITCHENS AT STAFF VILLAGE IN THE LOGISTICS OF DS, DUBAI, UAE","SUPPLY OF INSS1440, D64",Firestop/ DC 315,Fire,315,AED,Habib B.,Order
4317,Q-1192-F11147,FIRESTOP,19 Apr 2021,IQ,Glazinum F.C.,G1500692-21-MUWIALAH PROJECT# LPO G1500912-21,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,7087.5,AED,Samar T.,Order
4318,Q-1192-F11146,FIRESTOP,19 Apr 2021,IQ,Al I.H.,"G+8+R, RESIDENTIAL BUILDING, AL TAWUN, SHARJAH, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,12468.75,AED,Muhammad N.,Quotation
4319,RFQ-1192-F11145,FIRESTOP,19 Apr 2021,RFQ,International C.T.,MVL FIRESTOP,Order No. INCA-20210419-02 - DC6150 Cable Coating,Firestop/ DC 315,Fire,184,USD, ,Order
4320,RFQ-1569-V4388,MACRO,19 Apr 2021,RFQ,Professional N.A.,MVL REAL ESTATES,Shifting Of Existing Signboard,Misc.,Various,1155,AED, ,Cancled
