poNumber,poDate,poName,supplier,originalValue,currency,valueUSD,poSpendUSD,tax,taxUSD,netTotal,netTotalUSD,mainOrderId,orderId,entityCode,entity,material,materialCode,poVersion,isChangeOrder,poType,changeOrderGroup,changeOrderTotal,year,month,yearMonth,project
RFPO-6718-S9103-1,05 Dec 2024,PO for X048 - Third Party inspection,TUV SUD MIDDLE EAST LLC,1000.0,AED,272.29,272.29,50.0,13.61,1050.0,285.91,6718,RFPO-6718-S9103,S9103,MACRO,Services,Services,1,False,Base PO,1,1,2024,12,2024-12,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-7039-V40001-1,04 Dec 2024,PO for Quicseal 713,Leeds Services Co. Pte Ltd.,15660.0,USD,15660.0,15660.0,0.0,0,15660.0,15660.0,7039,RFPO-7039-V40001,V40001,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,12,2024-12,"BIOT-121.60 N4008424F4507 EProject 1693634 REPAIR SPP F1SA AND F2S OVERHEAD FEEDERS, RM20-1216 (Task-X025)"
RFPO-6746-V40019-1,28 Nov 2024,PO for Pressure Gauge,Winters Instruments,2555.0,AED,695.71,695.71,0.0,0.0,2555.0,695.71,6746,RFPO-6746-V40019,V40019,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-5829-S9102-1,28 Nov 2024,PO for Sewage Tanker Services - Collection and removal of Sewage Tanker waste,OHIO GENERAL CONTRACTING LLC,3500.0,AED,953.03,953.03,175.0,47.65,3675.0,1000.68,5829,RFPO-5829-S9102,S9102,MICRON,Services,Services,1,False,Base PO,1,1,2024,11,2024-11,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-5503-A5201-1,27 Nov 2024,"PO for ALUMINIUM DOORS AND ALUMINIUM WINDOWS (W1, W3, W4, W5)",SALZER GmbH,299528.0,EURO,325573.91,325573.91,0.0,0.0,299528.0,325573.91,5503,RFPO-5503-A5201,A5201,MACRO,Doors,Architectural,1,False,Base PO,1,1,2024,11,2024-11,GRE-121 N6247022C0002 Communications Center - Souda Bay
RFPO-5532-V40050-1,27 Nov 2024,PO for SUPPLY AND DELIVERY OF MEDICINES AND ACCESSORIES - DIEGO GARCIA,Leeds Services Co. Pte Ltd.,2415.0,USD,2415.0,2415.0,0.0,0,2415.0,2415.0,5532,RFPO-5532-V40050,V40050,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-3734-M4106-1,26 Nov 2024,PO for INSPECTION - 30XB CHILLER # 1 & 3,Carrier Solutions Contracting and Trading and Services W.L.L.,5000.0,QAR,1373.63,1373.63,0.0,0.0,5000.0,1373.63,3734,RFPO-3734-M4106,M4106,MW-OCS,Mechanical Items,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY
RFPO-6705-V40021-1,26 Nov 2024,Doug Fir Lumber and Common Nails,Dateline Exports Inc.,8553.14,USD,8553.14,8553.14,0.0,0,8553.14,8553.14,6705,RFPO-6705-V40021,V40021,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,2,2,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-5532-V40048-1,26 Nov 2024,PO forADDITIONAL MATERIALS FOR SEWER AND WATERLINES - F - PVC TEE COMBINATION,CRESCO MIDDLE EAST TRADING L.L.C,4808.0,AED,1309.19,1309.19,240.4,65.46,5048.4,1374.65,5532,RFPO-5532-V40048,V40048,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5532-V40040-3,26 Nov 2024,PO for Man Camp #02 Construction - Trusses and Roofing Materials A,Matco Industries LLC,200703.0,AED,54650.24,54650.24,0.0,0.0,200703.0,54650.24,5532,RFPO-5532-V40040,V40040,MVL USA JV LLC,Building Materials,Various,3,True,Change Order,3,3,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5532-V40041-3,26 Nov 2024,PO for Man Camp #01 Construction - Trusses and Roofing Materials A,Matco Industries LLC,66819.5,AED,18194.55,18194.55,0.0,0.0,66819.5,18194.55,5532,RFPO-5532-V40041,V40041,MVL USA JV LLC,Building Materials,Various,3,True,Change Order,3,3,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5829-V40021-1,25 Nov 2024,PO for External Lighting Fixtures as per attached Submittal,Extol International Trading LLC,238173.88,AED,64853.34,64853.34,11908.694,3242.67,250082.574,68096.0,5829,RFPO-5829-V40021,V40021,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-5829-A5203-1,25 Nov 2024,PO for FREE ISSUED - TRITON Hollow Metal Steel Doors and Blast Doors - AS PER APPROVED SUBMITTAL,Lakshmi Metal Tech LLC,1171921.360000001,AED,319107.25,319107.25,58596.068,15955.36,1230517.428000001,335062.61,5829,RFPO-5829-A5203,A5203,MACRO,Paints,Architectural,1,False,Base PO,1,1,2024,11,2024-11,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-6705-V40020-1,25 Nov 2024,MFX Gridlock (E) Bicycles,MUDDY FOX LLC.,11750.0,USD,11750.0,11750.0,0.0,0,11750.0,11750.0,6705,RFPO-6705-V40020,V40020,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-1005-S9104-1,25 Nov 2024,PO for Third Party Inspection Services,BUREAU VERITAS DUBAI,972.46,AED,264.8,264.8,0.0,0.0,972.46,264.8,1005,RFPO-1005-S9104,S9104,"MVL USA, INC",Construction,Services,1,False,Base PO,1,1,2024,11,2024-11,Transportation Of Expansion Joints From China To Nepal
RFPO-6746-V40018-1,25 Nov 2024,PO for Paints and Coatings,The Sherwin-Williams Company,19822.674999999996,USD,19822.674999999996,19822.674999999996,0.0,0,19822.674999999996,19822.674999999996,6746,RFPO-6746-V40018,V40018,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-5532-M4027-1,23 Nov 2024,PO for CONCRETE BATCHING PLANT RECOMMENDED SPARE LIST 100D DRY PLANT,MEKA,22500.0,EURO,24456.52,24456.52,0.0,0.0,22500.0,24456.52,5532,RFPO-5532-M4027,M4027,MVL USA JV LLC,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-1569-O75-1,23 Nov 2024,PO for ZIA/ ZPA Implementation - NIST / CMMC Implementation,RivYv Technologies,10000.0,USD,10000.0,10000.0,0.0,0,10000.0,10000.0,1569,RFPO-1569-O75,O75,MACRO,Computer Peripherals,Office Assets,1,False,Base PO,1,1,2024,11,2024-11,MVL Group Office Related POs
RFPO-5532-M4024-2,22 Nov 2024,PO for 1ST PRIORITY DG HEAVY EQUIPMENTS,Evangel International Machinery Ltd.,284598.0,USD,284598.0,284598.0,0.0,0,284598.0,284598.0,5532,RFPO-5532-M4024,M4024,MVL USA JV LLC,Machine / Equipments,Mechanical,2,True,Change Order,2,2,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5829-V40022-1,22 Nov 2024,PO for Pump Room Drain Trench Grating - as per Approved Submittal,DUCAST FACTORY - SOLE PROPRIETORSHIP L.L.C. - ABU DHABI BRANCH 1,11440.0,AED,3115.04,3115.04,572.0,155.75,12012.0,3270.8,5829,RFPO-5829-V40022,V40022,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-6542-V40023-1,21 Nov 2024,"PO for Round Motorized Volume Damper (RMVD), 100mm",KBE Gulf (LLC),1567.76,AED,426.89,426.89,78.388,21.34,1646.148,448.24,6542,RFPO-6542-V40023,V40023,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6705-V40019-1,20 Nov 2024,PO for HA-4330V,Humboldt Mfg Co,88974.55,USD,88974.55,88974.55,0.0,0,88974.55,88974.55,6705,RFPO-6705-V40019,V40019,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6481-M4001-1,20 Nov 2024,"PO for Fod Boss Sweeper Assembly Including - Gloves, Operator Manual, FB2400-120 Groundforce Tow Hitch and FB2400-41 Carry Strap",GENEREX AVIO offshore,8750.0,USD,8750.0,8750.0,0.0,0,8750.0,8750.0,6481,RFPO-6481-M4001,M4001,MACRO,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,ORD-6481 QAT-203.23 FA570223F0081 20-0137 Repair Air Field Lighting
RFPO-6168-V40075-1,19 Nov 2024,PO for Toilet Compartments,Sustainable Supply LLC,6267.71,USD,6267.71,6267.71,0.0,0,6267.71,6267.71,6168,RFPO-6168-V40075,V40075,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-6746-V40016-1,19 Nov 2024,PO for Flexible Connector,Al Munasib Building Materials Trading LLC,1776.0,AED,483.59,483.59,88.8,24.18,1864.8,507.77,6746,RFPO-6746-V40016,V40016,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6852-E6800-1,19 Nov 2024,PO for Explosion Proof Flexible Coupling,Benfield Electric International Ltd.,14885.1,USD,14885.1,14885.1,0.0,0,14885.1,14885.1,6852,RFPO-6852-E6800,E6800,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121.35 N4008424F4221 QC8067-Repair To Fuel Piping System. F#408 NSF DG
RFPO-6718-V40018-1,19 Nov 2024,PO for External Paints for CS pipes,The Sherwin-Williams Company,9630.220000000001,USD,9630.220000000001,9630.220000000001,0.0,0,9630.220000000001,9630.220000000001,6718,RFPO-6718-V40018,V40018,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6746-M4101-2,19 Nov 2024,PO for Water Pump,M.A.H.Y. KHOORY & CO. LLC,59864.0,AED,16300.61,16300.61,2993.2,815.03,62857.2,17115.64,6746,RFPO-6746-M4101,M4101,MACRO,Mechanical Items,Mechanical,2,True,Change Order,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-5581-M4001-1,19 Nov 2024,PO for Benzene Direct Reading Meter - As per attached approved Quotation,JJS Technical Services,7373.0,USD,7373.0,7373.0,0.0,0,7373.0,7373.0,5581,RFPO-5581-M4001,M4001,MACRO,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.02 N4008421R0001-X004, EProject 1701534 REPLACE FSS FIRE PROTECTION FOAM SYSTEM FROM F-410 TO TANK 1-11 {X004}"
RFPO-6746-V40017-1,19 Nov 2024,PO for Plumbing Supports and Hangers,Isam Kabbani Trading LLC,5492.110000000001,AED,1495.47,1495.47,0.0,0.0,5492.110000000001,1495.47,6746,RFPO-6746-V40017,V40017,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6168-V40076-1,19 Nov 2024,PO for HDG Channel,"Scott & From Co., Inc.",7488.0,USD,7488.0,7488.0,0.0,0,7488.0,7488.0,6168,RFPO-6168-V40076,V40076,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-6746-V40014-1,18 Nov 2024,PO for Hardware,Fastener Point LLC,7320.88,AED,1993.43,1993.43,0.0,0.0,7320.88,1993.43,6746,RFPO-6746-V40014,V40014,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6746-V40015-1,18 Nov 2024,PO for Gaskets,"Smith International Gulf Services, LLC",18496.0,AED,5036.35,5036.35,0.0,0.0,18496.0,5036.35,6746,RFPO-6746-V40015,V40015,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6852-V40018-1,18 Nov 2024,PO for Hardware for Civil works fabrications,Isam Kabbani Trading LLC,18320.18,AED,4988.48,4988.48,0.0,0.0,18320.18,4988.48,6852,RFPO-6852-V40018,V40018,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121.35 N4008424F4221 QC8067-Repair To Fuel Piping System. F#408 NSF DG
RFPO-6705-M4007-1,15 Nov 2024,PO for Kit - 4590 EGauge 12/2 w/Acc NO. 4590-1202,Troxler Electronic Laboratories,22200.0,USD,22200.0,22200.0,0.0,0,22200.0,22200.0,6705,RFPO-6705-M4007,M4007,MVL USA JV LLC,Mechanical Items,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-5683-V40019-1,15 Nov 2024,PO for Roofing Sheets (for F938),"Scott & From Co., Inc.",25301.949999999997,USD,25301.949999999997,25301.949999999997,0.0,0,25301.949999999997,25301.949999999997,5683,RFPO-5683-V40019,V40019,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.10 N4008422F4478 / N4008421R0079 X010 CONSTRUCT STORAGE ROOM &amp;amp; RENOVATE BREAKROOMS, F-937 &amp; F-938"
RFPO-6705-V40016-1,14 Nov 2024,PO for OSB Board 3/8inch,Dateline Exports Inc.,29972.100000000002,USD,29972.100000000002,29972.100000000002,0.0,0,29972.100000000002,29972.100000000002,6705,RFPO-6705-V40016,V40016,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-7027-V40004-1,14 Nov 2024,PO for Pre-Shipment Inspection,V-Trust Inspection Service Co. Ltd.,268.0,USD,268.0,268.0,0.0,0,268.0,268.0,7027,RFPO-7027-V40004,V40004,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.63 N4008424F4424 QC3010 REPLACE HVAC SYSTEM, F-161 (NGIS 19) - X020"
RFPO-6746-V40013-1,14 Nov 2024,PO for SIGHT GLASS,Gulf Oil & Gas International FZE,4500.0,AED,1225.32,1225.32,0.0,0.0,4500.0,1225.32,6746,RFPO-6746-V40013,V40013,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6718-M4001-1,14 Nov 2024,PO for MILLER WELDING MACHINE AND GENERATOR AS PER ATATCHED APPROVED DATA SHEETS,Abdullah Hashim Industrial Gases & Equipment Co. Ltd.,198560.0,AED,54066.71,54066.71,0.0,0.0,198560.0,54066.71,6718,RFPO-6718-M4001,M4001,MACRO,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6542-V40022-1,14 Nov 2024,PO for Metal Locker,SALSBURY INDUSTRIES,2090.0,USD,2090.0,2090.0,0.0,0,2090.0,2090.0,6542,RFPO-6542-V40022,V40022,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6542-E6808-1,13 Nov 2024,PO for Disconnect Switch for Garbage Disposal,Benfield Electric International Ltd.,284.90000000000003,USD,284.90000000000003,284.90000000000003,0.0,0,284.90000000000003,284.90000000000003,6542,RFPO-6542-E6808,E6808,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6542-E6809-1,13 Nov 2024,"PO for Interior Light Fittings (Type -A1,A1E,SE,X3,X4)",TIC LIGHT ELECTRICAL CORP,22455.0,USD,22455.0,22455.0,0.0,0,22455.0,22455.0,6542,RFPO-6542-E6809,E6809,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6705-V40017-2,13 Nov 2024,PO for No. 4 Epoxy Coated Rebar 20ft,SAYGAN GLOBAL STEEL LTD,25195.58,USD,25195.58,25195.58,0.0,0,25195.58,25195.58,6705,RFPO-6705-V40017,V40017,MVL USA JV LLC,Building Materials,Various,2,True,Change Order,2,2,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6705-V40017-1,12 Nov 2024,PO for No. 4 Epoxy Coated Rebar 20ft,SAYGAN GLOBAL STEEL LTD,23437.75,USD,23437.75,23437.75,0.0,0,23437.75,23437.75,6705,RFPO-6705-V40017,V40017,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,2,2,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6705-V40018-1,12 Nov 2024,PO for 234135,LOWES,6912.240000000001,USD,6912.240000000001,6912.240000000001,0.0,0,6912.240000000001,6912.240000000001,6705,RFPO-6705-V40018,V40018,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6168-V40074-1,12 Nov 2024,PO for Access Door,"Acudor Products, Inc.",2041.0,USD,2041.0,2041.0,0.0,0,2041.0,2041.0,6168,RFPO-6168-V40074,V40074,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-6718-M4000-1,11 Nov 2024,PO for MILLER WELDING MACHINE AND GENERATOR AS PER ATATCHED APPROVED DATA SHEETS,Abdullah Hashim Industrial Gases & Equipment Co. Ltd.,198560.0,AED,54066.71,54066.71,0.0,0.0,198560.0,54066.71,6718,RFPO-6718-M4000,M4000,FIRESTOP,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6746-V40002-2,11 Nov 2024,"PO for BAHRA CABLES - American Standard, THHN Wire, 6 AWG, 600V, Black",Extol International FZC,12517.2,AED,3408.36,3408.36,0.0,0.0,12517.2,3408.36,6746,RFPO-6746-V40002,V40002,MACRO,Building Materials,Various,2,True,Change Order,2,2,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-5829-E6815-1,11 Nov 2024,PO for PROCUREMENT SUPPORT - LV CABLES - AS PER ATTACHED SUBMITTAL,Al Zubair General Trading LLC,4328718.8500000015,AED,1178684.51,1178684.51,216435.943,58934.23,4545154.792500001,1237618.73,5829,RFPO-5829-E6815,E6815,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2024,11,2024-11,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-6705-V40015-1,11 Nov 2024,PO for 1804824,"White Cap Supply Holdings, LLC",6684.8,USD,6684.8,6684.8,0.0,0,6684.8,6684.8,6705,RFPO-6705-V40015,V40015,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6542-V40018A-1,11 Nov 2024,PO for Exterior Light Fittings & Hazardous Photocell,Extol International FZC,20557.0,USD,20557.0,20557.0,0.0,0,20557.0,20557.0,6542,RFPO-6542-V40018A,V40018A,Yamauchi Gumi,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6542-V40021-1,11 Nov 2024,PO for Explosion Proof Photocell,Larson Electronics LLC,1098.94,USD,1098.94,1098.94,0.0,0,1098.94,1098.94,6542,RFPO-6542-V40021,V40021,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"JPN-124 FA890323C0031 Renovate Bldgs 111, 116 And 119 At Okinawa, Japan."
RFPO-6746-V40011-1,08 Nov 2024,PO for MAPEI Materials,Mapei Corporation,16131.909999999998,USD,16131.909999999998,16131.909999999998,0.0,0,16131.909999999998,16131.909999999998,6746,RFPO-6746-V40011,V40011,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6746 BIOT-121.55 N4008424F4084 X019 QN7003 - REPAIRS TO BASE POOL, F-105, WON1587110, DG"
RFPO-6718-S9102-1,08 Nov 2024,PO for TPI - CS Pipes & Fittings (small sized) & SS Fittings,TUV SUD MIDDLE EAST LLC,1000.0,AED,272.29,272.29,50.0,13.61,1050.0,285.91,6718,RFPO-6718-S9102,S9102,MICRON,Services,Services,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6841-M4103-1,07 Nov 2024,PO for Packaged Air Conditioning Unit (PACU),S.K.M. Air Conditioning L.L.C.,140000.0,AED,38121.17,38121.17,0.0,0.0,140000.0,38121.17,6841,RFPO-6841-M4103,M4103,MACRO,Mechanical Items,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.54 N4008424F4212 QS6063 - REPLACE AC UNIT, UPH-23, F-171, WO#1575078"
RFPO-6718-V40017-1,07 Nov 2024,PO for U-Bolt set with Friction pads,APP Manufacturing,5578.04,USD,5578.04,5578.04,0.0,0,5578.04,5578.04,6718,RFPO-6718-V40017,V40017,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6705-V40014-1,07 Nov 2024,PO for SUPPLY AND DELIVERY OF 90 CU YARDS IF BATCHED CONCRETE TO KWAJALEIN MVL SITE,Parsons,21610.0,USD,21610.0,21610.0,0.0,0,21610.0,21610.0,6705,RFPO-6705-V40014,V40014,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"ORD-6705 RMI-125 W9128A23C0010 FY23 MCA PN 080242 Medical Clinic, U.S. Army Garrison, Kwajalein Atoll, Republic Of The Marshall Islands (RMI)"
RFPO-6952-E6800-1,07 Nov 2024,PO for Panel Board,Benfield Electric International Ltd.,2857.14,USD,2857.14,2857.14,0.0,0,2857.14,2857.14,6952,RFPO-6952-E6800,E6800,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.62 N4008424F4368 QC3005 - PROVIDE SUPPORT TO NMCB TO CONSTRUCT NEW CONCRETE PAD, NEW TFS F-980A, DG (X020)"
RFPO-6852-V40017-1,07 Nov 2024,PO for SS Hardware for Square section,Fastener Point LLC,787.2,AED,214.35,214.35,39.36,10.72,826.5600000000001,225.07,6852,RFPO-6852-V40017,V40017,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121.35 N4008424F4221 QC8067-Repair To Fuel Piping System. F#408 NSF DG
RFPO-6718-V40015B-1,06 Nov 2024,PO for Square Hollow Sections (SHS),Hidayath Heavy Industry LLC,123500.0,AED,33628.32,33628.32,0.0,0.0,123500.0,33628.32,6718,RFPO-6718-V40015B,V40015B,MACRO,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,"BIOT-121.48 N4008424F4064 EPROJECT 1718005 QC2011 REPLACE ADRF PUMPS 7, 8, AND 9, F-409 (X048)"
RFPO-6852-V40012A-1,05 Nov 2024,PO for Electrical Materials,Benfield Electric International Ltd.,149999.99999999997,USD,149999.99999999997,149999.99999999997,0.0,0,149999.99999999997,149999.99999999997,6852,RFPO-6852-V40012A,V40012A,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121.35 N4008424F4221 QC8067-Repair To Fuel Piping System. F#408 NSF DG
RFPO-5532-M4026-1,05 Nov 2024,PO for MEKA 100 DRY CONCRETE BATCHING PLANT- 400V - 3 PHASE - 50 HZ WITH FREQUENCY INVERTER 60 HZ TO 50 HZ,MEKA,215500.0,EURO,234239.13,234239.13,0.0,0.0,215500.0,234239.13,5532,RFPO-5532-M4026,M4026,MVL USA JV LLC,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2024,11,2024-11,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
